Facility.ID,jurisdiction,State,Name,Address,City,Zipcode,County,County.FIPS,Latitude,Longitude,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Date
152,state,California,SALINAS VALLEY STATE PRISON,31625 Highway 101,Soledad,93960,Monterey,6053,36.47885699,-121.3743944,603,565,4,0,1/27/2021
1056,federal,Not Available,SALVATION ARMY CORRECTIONAL SE,,,,,,,,13,0,0,0,1/27/2021
306,federal,Florida,SALVATION ARMY FORT MYERS FLORIDA,,,,,,,,1,0,0,0,1/27/2021
1261,federal,Tennessee,SALVATION ARMY RRC CHATTANOOGA,822 McCallie Avenue,Chattanooga,37403,Hamilton,47065,,,4,0,0,0,1/27/2021
1950,federal,Texas,SALVATION ARMY RRC WACO,500 S. 4th Street,Waco,76706,McLennan,48309,31.5464451,-97.1407624,1,0,0,0,1/27/2021
307,federal,Florida,SALVATION ARMY RRC WEST PALM BEACH,1577 N Military Trl,West Palm Beach,33409,Palm Beach,12099,,,13,0,0,0,1/27/2021
1653,state,West Virginia,SAM PERDUE JUVENILE CENTER,843 Shelter Rd,Princeton,24739,Mercer,54055,37.33177504,-81.12731491,4,0,0,0,1/27/2021
1010,state,North Carolina,SAMPSON CORRECTIONAL INSTITUTION,700 Northwest Blvd Hwy 421N,Clinton,28328,Sampson,37163,35.01274206,-78.34089616,37,0,0,0,1/27/2021
,state,California,SAN BERNARDINO COUNTY,630 E Rialto Ave,San Bernardino,92415,San Bernardino,6071,,,0,59,0,0,1/20/2021
195,state,Colorado,SAN CARLOS CORRECTIONAL FACILITY,1410 West 13Th Street,Pueblo,81003,Pueblo,8101,38.28008753,-104.6317795,9,0,0,0,1/27/2021
1725,county,California,SAN DIEGO COUNTY JAILS,1173 Front Street,San Diego,92101,San Diego,6073,32.71725211,-117.1642716,1126,0,0,0,1/27/2021
1725,county,California,SAN DIEGO COUNTY JAILS,1173 Front Street,San Diego,92101,San Diego,6073,32.71725211,-117.1642716,0,499,0,1,1/25/2021
155,federal,California,SAN DIEGO METROPOLITAN CORRECTIONAL CENTER,808 Union St,San Diego,92101,San Diego,6073,,,189,0,1,0,1/27/2021
,state,California,SAN FRANCISCO COUNTY,425 7th St,San Francisco,94013,San Francisco,6075,,,0,3,0,0,1/20/2021
,state,California,SAN JOAQUIN COUNTY,7000 Michael Canlis Blvd,French Camp,95231,San Joaquin,6077,,,0,14,0,0,1/20/2021
,state,California,SAN LUIS OBISPO COUNTY,1585 Kansas Ave,San Luis Obispo,93405,San Luis Obispo,6079,,,0,0,0,0,1/20/2021
,state,California,SAN MATEO COUNTY,300 Bradford St,Redwood City,94063,San Mateo,6081,,,0,1,0,0,1/20/2021
1442,state,Texas,SAN SABA UNIT,206 S Wallace Creek Rd,San Saba,76877,San Saba,48411,31.19971688,-98.76270573,126,28,0,0,1/27/2021
1443,state,Texas,SANCHEZ UNIT,3901 State Jail Rd,El Paso,79938,El Paso,48141,31.81495327,-106.2540493,164,109,0,0,1/27/2021
706,federal,Minnesota,SANDSTONE FEDERAL CORRECTIONAL INSTITUTION,2300 Co Rd 29,Sandstone,55072,Pine,27115,,,692,0,1,0,1/27/2021
1011,state,North Carolina,SANFORD CORRECTIONAL CENTER,417 Advancement Center Rd,Sanford,27330,Lee,37105,35.4726341,-79.1593789,20,0,0,0,1/27/2021
1701,state,Wisconsin,SANGER B POWERS CORRECTIONAL CENTER,N8375 County Line Rd,Oneida,54155,Outagamie,55087,44.54072088,-88.1918622,63,2,0,0,1/27/2021
,state,California,SANTA BARBARA COUNTY,4436 Calle Real,Santa Barbara,93110,Santa Barbara,6083,,,0,2,0,0,1/20/2021
1726,county,California,SANTA CLARA COUNTY JAIL,150 West Hedding Street,San Jose,95110,Santa Clara,6085,37.35147,-121.9063,536,0,0,0,1/25/2021
1727,county,California,SANTA RITA JAIL,5325 Broder Boulevard,Dublin,94568,Alameda,6001,37.71784065,-121.8877904,0,0,0,0,1/27/2021
,,Florida,SANTA ROSA CI,5850 E MILTON RD,Milton,32583,Santa Rosa,12113,,,808,175,0,0,12/16/2020
1143,state,Oregon,SANTIAM CORRECTIONAL INSTITUTION,4005 Aumsville Hwy Se,Salem,97317,Marion,41047,44.8916846,-122.9616428,89,21,0,0,1/27/2021
1444,state,Texas,SAYLE UNIT,4176 Fm 1800,Breckenridge,76424,Stephens,48429,32.80086007,-98.8461341,93,51,0,0,1/27/2021
1190,federal,Pennsylvania,SCHUYLKILL FEDERAL CORRECTIONAL INSTITUTION,I-81 & 901 W,Minersville,17954,Schuylkill,42107,,,251,0,0,0,1/27/2021
1012,state,North Carolina,SCOTLAND CORRECTIONAL INSTITUTION,22385 Mcgirt'S Bridge Rd,Laurinburg,28353,Scotland,37165,34.81190277,-79.36494701,462,0,2,0,1/27/2021
394,state,Georgia,SCREVEN COUNTY CORRECTIONAL INSTITUTION,859 Rockyford Road,Sylvania,30467,Screven,13251,32.75025999,-81.67027866,0,0,0,0,1/27/2021
1446,federal,Texas,SEAGOVILLE FCI,2113 North Hwy 175,Seagoville,75159,Dallas,48113,32.6552168,-96.56760598,1224,0,4,0,1/27/2021
1614,federal,Washington,SEATAC FEDERAL DETENTION CENTER,2425 S 200th St,Seattle,98198,King,53033,,,241,0,0,0,1/27/2021
830,state,New Hampshire,SECURE PSYCHIATRIC UNIT AND RESIDENTIAL TREATMENT UNIT,281 N State St,Concord,3301,,33013,43.22712,-71.55698,19,12,0,0,1/27/2021
1447,state,Texas,SEGOVIA UNIT,1201 E El Cibolo Rd,Edinburg,78542,Hidalgo,48215,26.41737513,-98.1205608,239,83,0,0,1/27/2021
,,Florida,SFRC,14000 NW 41ST ST,Doral,33178,Miami-Dade,12086,,,204,168,0,0,12/16/2020
707,state,Minnesota,SHAKOPEE CORRECTIONAL FACILITY,1010 West 6Th Avenue,Shakopee,55379,Scott,27139,44.78988401,-93.5385428,17,38,0,0,1/27/2021
936,state,New York,SHAWANGUNK CORRECTIONAL FACILITY,200 Quick Rd,Wallkill,12589,Ulster,36111,41.6364732,-74.1631719,103,0,1,0,1/27/2021
485,state,Illinois,SHAWNEE CORRECTIONAL CENTER,6665 State Route 146 East,Vienna,62995,Johnson,17087,37.40038459,-88.77535417,275,92,0,0,1/27/2021
486,state,Illinois,SHERIDAN CORRECTIONAL CENTER,4017 East 2603 Road,Sheridan,60551,La Salle,17099,41.51604912,-88.68465975,366,118,0,0,1/27/2021
1144,federal,Oregon,SHERIDAN FEDERAL CORRECTIONAL INSTITUTION,27072 SW Ballston Rd,Sheridan,97378,Yamhill,41071,,,80,0,0,0,1/27/2021
1145,state,Oregon,SHUTTER CREEK CORRECTIONAL INSTITUTION,95200 Shutters Landing Lane,North Bend,97459,Coos,41011,43.5340444,-124.1760812,26,6,0,0,1/27/2021
158,state,California,SIERRA CONSERVATION CENTER,5100 Obyrnes Ferry Road,Jamestown,95327,Tuolumne,6109,37.89168856,-120.5365401,1254,201,0,0,1/27/2021
937,state,New York,SING SING CORRECTIONAL FACILITY,354 Hunter St,Ossining,10562,Westchester,36119,41.15113207,-73.86839617,60,0,4,0,1/27/2021
1240,state,South Dakota,SIOUX FALLS COMMUNITY WORK CENTER,1600 North Dr,Sioux Falls,57104,Minnehaha,46099,,,123,0,1,0,1/25/2021
1448,state,Texas,SKYVIEW UNIT,379 Fm 2972 West,Rusk,75785,Cherokee,48073,31.80817742,-95.16273078,107,151,0,0,1/27/2021
1449,county,Texas,SMITH COUNTY JAIL,2811 Public Rd,Tyler,75702,Smith,48423,32.39010504,-95.32790165,0,0,1,0,1/27/2021
1449,county,Texas,SMITH COUNTY JAIL,2811 Public Rd,Tyler,75702,Smith,48423,32.39010504,-95.32790165,0,0,1,0,1/27/2021
1449,county,Texas,SMITH COUNTY JAIL,2811 Public Rd,Tyler,75702,Smith,48423,32.39010504,-95.32790165,552,145,0,0,1/27/2021
1449,county,Texas,SMITH COUNTY JAIL,2811 Public Rd,Tyler,75702,Smith,48423,32.39010504,-95.32790165,552,145,0,0,1/27/2021
395,state,Georgia,SMITH STATE PRISON,9676 United States Highway 301 North,Glennville,30427,Tattnall,13267,31.97310836,-81.91578361,21,19,1,0,1/27/2021
396,state,Georgia,SMITH TRANSITIONAL CENTER,8631 United States Highway 301 North,Claxton,30417,Evans,13109,32.17946064,-81.89434266,10,2,0,0,1/27/2021
1450,state,Texas,SMITH UNIT,1313 County Rd 19,Lamesa,79331,Dawson,48115,32.72666898,-101.9107456,552,145,0,0,1/27/2021
1191,state,Pennsylvania,SMITHFIELD CORRECTIONAL INSTITUTION,1120 Pike St,Huntingdon,16652,Huntingdon,42061,40.49866396,-78.03556697,545,202,4,1,1/27/2021
1146,state,Oregon,SNAKE RIVER CORRECTIONAL INSTITUTION,777 Stanton Blvd,Ontario,97914,Malheur,41045,44.07833927,-117.0677229,480,224,0,0,1/27/2021
,state,California,SOLANO COUNTY,500 Union Ave,Fairfield,94533,Solano,6095,,,0,3,0,0,1/20/2021
1192,state,Pennsylvania,SOMERSET CORRECTIONAL INSTITUTION,1600 Walters Mill Rd,Somerset,15510,Somerset,42111,39.96458964,-79.03918418,618,187,4,0,1/27/2021
,,Florida,SOUTH BAY CF,600 US HWY 27 S,South Bay,33493,Palm Beach,12099,,,421,88,0,0,12/16/2020
519,state,Indiana,SOUTH BEND REENTRY CENTER,4650 Old Cleveland Rd,South Bend,46628,St. Joseph,,,,27,6,0,0,1/27/2021
444,state,Idaho,SOUTH BOISE WOMENS CORRECTIONAL CENTER,13200 S Pleasant Valley Rd,Kuna,83634,Ada,16001,43.48338,-116.23392,0,22,0,0,1/27/2021
762,state,Missouri,SOUTH CENTRAL CORRECTIONAL CENTER,255 W Hwy 32,Licking,65542,Texas,29215,37.50562679,-91.87273047,0,0,0,0,1/27/2021
1262,state,Tennessee,SOUTH CENTRAL CORRECTIONAL FACILITY,555 Forest Ave,Clifton,38425,Wayne,47181,35.36572485,-87.99745511,1246,0,6,0,1/27/2021
1654,state,West Virginia,SOUTH CENTRAL REGIONAL JAIL,1001 Centre Way,Charleston,25309,Kanawha,54039,38.31066187,-81.71027728,93,0,0,0,1/27/2021
1451,federal,Texas,SOUTH CENTRAL REGIONAL OFFICE,344 Armed Forces Dr #300,Grand Prairie,75051,Dallas,48113,,,0,0,0,0,1/27/2021
1241,state,South Dakota,SOUTH DAKOTA STATE PENITENTIARY,1600 North Dr,Sioux Falls,57117,Minnehaha,46099,43.5690677,-96.72646849,538,72,0,0,1/25/2021
1242,state,South Dakota,SOUTH DAKOTA WOMENS PRISON PIERRE,3200 E Hwy 34,Pierre,57501,Hughes,46065,44.35799277,-100.3080981,79,14,0,0,1/25/2021
1243,state,South Dakota,SOUTH DAKOTA WOMENS PRISON UNIT E,3200 E State Hwy 34,Pierre,57501,Hughes,46065,44.3578376,-100.3082027,54,0,0,0,1/25/2021
1147,state,Oregon,SOUTH FORK FOREST CAMP,48300 Wilson River Hwy,Tillamook,97141,Tillamook,41057,45.59017294,-123.4652258,0,0,0,0,1/27/2021
445,state,Idaho,SOUTH IDAHO CORRECTIONAL INSTIUTION,13500 S Pleasant Valley Rd,Kuna,83634,Ada,16001,43.47938786,-116.2189574,0,31,0,0,1/27/2021
647,state,Massachusetts,SOUTH MIDDLESEX CORRECTIONAL CENTER,135 Western Avenue,Framingham,1701,Middlesex,25017,42.26527533,-71.40592072,12,8,0,0,1/27/2021
734,state,Mississippi,SOUTH MISSISSIPPI CORRECTIONAL INSTITUTION LEAKESVILLE,22689 State Hwy 63 N,Leakesville,39451,Greene,28041,31.17640585,-88.60693722,390,0,0,0,1/27/2021
1013,federal,North Carolina,SOUTH RALEIGH RE ENTRY CENTER,312 Tryon Road,Raleigh,27603,Wake,37183,,,0,0,0,0,1/27/2021
864,state,New Jersey,SOUTH WOODS STATE PRISON,215 S Burlington Rd,Bridgeton,8302,Cumberland,34011,39.41308561,-75.20767164,1032,226,7,0,1/27/2021
763,state,Missouri,SOUTHEAST CORRECTIONAL CENTER,300 E Pedro Simmons Dr,Charleston,63834,Mississippi,29133,36.8953659,-89.35005475,0,0,0,0,1/27/2021
764,federal,Missouri,SOUTHEAST MO BEHAVIORAL HEALTH INC RESIDENTIAL REENTRY CENTER,5536 Hwy 32,Farmington,63640,,29187,37.3148783,-89.5280438,3,0,0,0,1/27/2021
397,federal,Georgia,SOUTHEAST REGIONAL OFFICE,3800 Camp Creek Pkwy,Atlanta,30331,Fulton,13121,,,0,0,0,0,1/27/2021
1736,state,Kentucky,SOUTHEAST STATE CORRECTIONAL COMPLEX,327 Correction Rd,Wheelwright,41669,Floyd,21071,37.33966674,-82.71695313,57,27,0,0,1/27/2021
1091,state,Ohio,SOUTHEASTERN CORRECTIONAL INSTITUTION,5900 Bis Road Sw,Lancaster,43130,Fairfield,39045,39.64181474,-82.62569961,119,121,0,0,1/27/2021
1014,state,North Carolina,SOUTHERN CORRECTIONAL INSTITUTION,272 Glen Rd,Troy,27371,Montgomery,37123,35.37938363,-79.87216029,14,0,0,0,1/27/2021
819,state,Nevada,SOUTHERN DESERT CORRECTIONAL CENTER,20825 Cold Creek Rd,Indian Springs,89070,Clark,32003,36.51489012,-115.5545967,550,124,1,0,1/27/2021
624,state,Maryland,SOUTHERN MARYLAND PRERELEASE UNIT,14320 Oaks Road,Charlotte Hall,20622,St. Mary's,24037,,,22,5,0,0,1/27/2021
882,state,New Mexico,SOUTHERN NEW MEXICO CORRECTIONAL FACILITY,1983 Joe R Silva Blvd,Las Cruces,88004,Dona Ana,35013,32.2493475,-106.9473865,216,0,0,0,1/27/2021
1092,state,Ohio,SOUTHERN OHIO CORRECTIONAL FACILITY,1724 State Route 728,Lucasville,45699,Scioto,39145,38.87452264,-82.97046944,97,307,0,0,1/27/2021
1744,state,Michigan,SOUTHERN REGION ACADEMY,,,,,,44.844176,-85.660493,0,3,0,0,1/27/2021
1655,state,West Virginia,SOUTHERN REGIONAL JAIL,1200 Airport Rd,Beaver,25813,Raleigh,54081,37.77095556,-81.11629588,3,0,0,0,1/27/2021
865,state,New Jersey,SOUTHERN STATE CORRECTIONAL FACILITY,4295 N Delsea Dr,Delmont,8314,Cumberland,34011,39.23464849,-74.95441994,233,152,0,0,1/27/2021
1519,state,Vermont,SOUTHERN STATE CORRECTIONAL FACILITY,700 Charlestown Rd,Springfield,5156,Windsor,50027,43.26981382,-72.43805111,2,5,0,0,1/27/2021
938,state,New York,SOUTHPORT CORRECTIONAL FACILITY,236 Bob Masia Dr,Pine City,14871,Chemung,36015,42.05072662,-76.79602211,71,0,0,0,1/27/2021
1765,state,Washington,SOUTHWEST REGION PERFORMANCE CENTER,4522 Pacific Ave Se,Lacey,98503,Thurston,53067,47.038305,-122.82489,0,5,0,0,1/27/2021
487,state,Illinois,SOUTHWESTERN ILLINOIS CORRECTIONAL CENTER,950 Kingshighway St,East St Louis,62203,St Clair,17163,38.61691302,-90.0908182,46,91,0,0,1/27/2021
1656,state,West Virginia,SOUTHWESTERN REGIONAL JAIL,1300 Gaston Caperton Dr,Holden,25625,Logan,54045,37.80522473,-82.09575094,1,0,0,0,1/27/2021
648,state,Massachusetts,SOUZA BARANOWSKI CORRECTIONAL CENTER,1 Harvard Rd,Shirley,1464,Worcester,25027,42.5323792,-71.6506575,24,45,0,0,1/27/2021
398,state,Georgia,SPALDING COUNTY CORRECTIONAL INSTITUTION,295 Justice Blvd,Griffin,30223,Spalding,13255,33.23601744,-84.29297557,0,0,0,0,1/27/2021
883,state,New Mexico,SPRINGER CORRECTIONAL CENTER,201 Road Hwy 468,Springer,87747,Colfax,35007,36.38699,-104.6263,151,0,0,0,1/27/2021
765,federal,Missouri,SPRINGFIELD MEDICAL CENTER FOR FEDERAL PRISONERS,1900 W Sunshine St,Springfield,65807,Greene,29077,,,384,0,16,0,1/27/2021
1570,state,Virginia,ST BRIDES CORRECTIONAL CENTER,801 Sanderson Rd,Chesapeake,23328,Chesapeake,51550,36.61439825,-76.17807889,458,0,0,0,1/27/2021
33,state,Alabama,ST CLAIR CORRECTIONAL FACILITY,1000 Saint Clair Road,Springville,35146,St Clair,1115,33.74558817,-86.38437373,104,52,16,0,1/27/2021
686,state,Michigan,ST LOUIS CORRECTIONAL FACILITY,8585 N Croswell Rd,St Louis,48880,Gratiot,26057,43.41654906,-84.59214985,815,104,2,0,1/27/2021
1616,state,Washington,STAFFORD CREEK CORRECTIONS CENTER,191 Constantine Way,Aberdeen,98520,Grays Harbor,53027,46.92165004,-123.9192391,1087,81,4,1,1/27/2021
1571,state,Virginia,STAFFORD MENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,384 Eskimo Hill Rd,Stafford,22554,Stafford,51179,38.3802168,-77.42034262,8,0,0,0,1/27/2021
,state,California,STANISLAUS COUNTY,1115 H St,Modesto,95354,Stanislaus,6099,,,0,1,0,0,1/20/2021
1702,state,Wisconsin,STANLEY CORRECTIONAL INSTITUTION,100 Corrections Dr,Stanley,54768,Chippewa,55017,44.94872581,-90.9550094,393,126,3,0,1/27/2021
795,state,Montana,START ASSESSMENT CENTER ANACONDA,801 Highway 48,Anaconda,59711,,30023,46.13478,-112.88315,68,7,0,0,1/27/2021
1573,state,Virginia,STATE FARM CORRECTIONAL COMPLEX,1954 State Farm Road,State Farm,23160,Goochland,51075,,,493,0,8,0,1/27/2021
831,state,New Hampshire,STATE PRISON FOR MEN,281 N State St,Concord,3302,Merrimack,33013,43.22710849,-71.55881796,249,79,1,0,1/27/2021
488,state,Illinois,STATEVILLE CORRECTIONAL CENTER,16830 South Broadway Street,Joliet,60434,Will,17197,41.57873778,-88.09456267,302,172,0,0,1/27/2021
489,state,Illinois,STATEVILLE NORTHERN RECEPTION AND CLASSIFICATION CENTER,16830 South Broadway Street,Joliet,60434,Will,17197,41.57873778,-88.09456267,314,134,0,0,1/27/2021
45,state,Alaska,STATEWIDE,,,,,,,,2294,0,5,0,1/27/2021
68,state,Arizona,STATEWIDE,,,,,,,,0,2444,0,0,1/27/2021
81,state,Arkansas,STATEWIDE,,,,,,,,9186,0,0,0,1/27/2021
1728,state,California,STATEWIDE,,,,,,,,0,0,0,0,1/27/2021
218,state,Connecticut,STATEWIDE,,,,,,,,0,0,17,0,1/27/2021
234,state,Delaware,STATEWIDE,,,,,,,,1880,610,0,0,1/27/2021
313,state,Florida,STATEWIDE,,,,,,,,17753,5104,203,0,1/27/2021
446,state,Idaho,STATEWIDE,,,,,,,,3991,0,5,0,1/27/2021
767,state,Missouri,STATEWIDE,,,,,,,,0,0,42,5,1/27/2021
796,state,Montana,STATEWIDE,,,,,,,,0,0,6,0,1/27/2021
807,state,Nebraska,STATEWIDE,,,,,,,,932,0,6,0,1/27/2021
884,state,New Mexico,STATEWIDE,,,,,,,,0,0,0,0,1/27/2021
939,state,New York,STATEWIDE,,,,,,,,0,4218,0,7,1/27/2021
1148,state,Oregon,STATEWIDE,,,,,,,,0,0,40,0,1/27/2021
1453,state,Texas,STATEWIDE,,,,,,,,0,0,181,37,1/27/2021
1520,state,Vermont,STATEWIDE,,,,,,,,0,0,0,0,1/27/2021
1617,state,Washington,STATEWIDE,,,,,,,,0,0,0,0,1/27/2021
1657,state,West Virginia,STATEWIDE,,,,,,,,0,677,5,0,1/27/2021
35,state,Alabama,STATON CORRECTIONAL FACILITY,2690 Marion Spillway Rd,Elmore,36025,Elmore,1051,32.5772157,-86.33248852,56,55,7,0,1/27/2021
198,state,Colorado,STERLING CORRECTIONAL FACILITY,12101 Highway 61,Sterling,80751,Logan,8075,40.61123458,-103.1621015,1438,0,9,0,1/27/2021
1455,state,Texas,STEVENSON UNIT,1525 Fm 766,Cuero,77954,Dewitt,48123,29.13430147,-97.29765002,86,53,0,0,1/27/2021
821,state,Nevada,STEWART TRAINING FACILITY NDOC,1721 Snyder Ave,Carson City,89701,Carson City (City),32510,,,233,52,0,0,1/20/2021
1456,state,Texas,STILES UNIT,3060 Fm 3514,Beaumont,77705,Jefferson,48245,29.98843685,-94.05249596,560,169,0,0,1/27/2021
709,state,Minnesota,STILLWATER CORRECTIONAL FACILITY,970 Pickett Street,Bayport,55003,Washington,27163,45.02780088,-92.78916194,975,206,1,0,1/27/2021
737,state,Mississippi,STONE COUNTY CORRECTIONAL FACILITY,1420 Industrial Park Rd,Wiggins,39577,Stone,28131,30.83619281,-89.13456299,8,0,0,0,1/27/2021
1457,state,Texas,STRINGFELLOW UNIT,1200 Fm 655,Rosharon,77583,Brazoria,48039,29.28580592,-95.54729982,215,100,0,0,1/27/2021
161,state,California,SUBSTANCE ABUSE TREATMENT FACILITY,900 Quebec Ave,Corcoran,93212,Kings,6031,36.05396,-119.5478,3009,595,6,0,1/27/2021
940,state,New York,SULLIVAN CORRECTIONAL FACILITY,325 Riverside Dr,Fallsburg,12733,Sullivan,36105,41.7429292,-74.59005667,49,0,0,0,1/27/2021
,,Florida,SUMTER CI,9544 COUNTY RD 476B,Bushnell,33513,Sumter,12119,,,107,59,0,0,12/16/2020
399,state,Georgia,SUMTER COUNTY CORRECTIONAL INSTITUTION,346 Mc Math Mill Rd,Americus,31719,Sumter,13261,,,0,0,0,0,1/27/2021
236,state,Delaware,SUSSEX COMMUNITY CORRECTIONS CENTER,23207 Dupont Blvd,Georgetown,19947,Sussex,10005,38.6596352,-75.3711832,0,0,0,0,1/27/2021
237,state,Delaware,SUSSEX CORRECTIONAL INSTITUTION,23203 Dupont Blvd,Georgetown,19947,Sussex,10005,38.665915,-75.3801231,0,0,5,0,1/27/2021
1577,state,Virginia,SUSSEX I STATE PRISON,24414 Musselwhite Dr,Waverly,23891,Sussex,51183,37.04630996,-77.19880847,178,0,0,0,1/27/2021
1578,state,Virginia,SUSSEX II STATE PRISON,24427 Musselwhite Dr,Waverly,23891,Sussex,51183,37.0517946,-77.2047029,182,0,1,0,1/27/2021
,,Florida,SUWANNEE CI,5964 US HWY 90,Live Oak,32060,Suwannee,12121,,,884,132,0,0,12/16/2020
1016,state,North Carolina,SWANNANOA CORRECTIONAL CENTER FOR WOMEN,55 Lake Eden Road,Black Mountain,28711,Buncombe,37021,35.61094196,-82.37390015,53,0,0,0,1/27/2021
1951,federal,New York,SYRACUSE PAVILION RRC,701 Erie Blvd E,Syracuse,13210,Onondaga,36067,43.0510193,-76.1438324,3,0,0,0,1/27/2021
1017,state,North Carolina,TABOR CORRECTIONAL INSTITUTION,4600 Swamp Fox Hwy W,Tabor City,28463,Columbus,37047,34.18742355,-78.91156021,566,0,2,0,1/27/2021
1952,federal,Washington,TACOMA RRC,,,,,,47.2550349,-122.4052373,2,0,0,0,1/27/2021
941,state,New York,TACONIC CORRECTIONAL FACILITY,250 Harris Rd,Bedford Hills,10507,Westchester,36119,41.2436115,-73.6790141,3,0,0,0,1/27/2021
1953,federal,Ohio,TALBERT HOUSE FOR MEN,3009 Burnet Ave,Cincinnati,45219,Hamilton,39061,39.1349952,-84.5016587,7,0,0,0,1/27/2021
37,federal,Alabama,TALLADEGA FEDERAL CORRECTIONAL INSTITUTION,565 East Renfroe Road,Talladega,35160,Talladega,1121,33.42063528,-86.14008892,257,0,3,0,1/27/2021
316,federal,Florida,TALLAHASSEE FEDERAL CORRECTIONAL INSTITUTION,501 Capital Circle Ne,Tallahassee,32301,Leon,12073,30.44364798,-84.22253719,291,0,0,0,1/27/2021
1954,federal,Florida,TALLAHASSEE RRC,3190 Springhill Rd,Tallahassee,32305,Leon,12073,28.45743,-82.409148,1,0,0,0,1/27/2021
738,state,Mississippi,TALLAHATCHIE COUNTY CORRECTIONAL FACILITY,415 Us Hwy 49 N,Tutwiler,38963,Tallahatchie,28135,34.02594191,-90.44495994,47,0,0,0,1/27/2021
1458,county,Texas,TARRANT COUNTY JAIL,100 N Lamar,Fort Worth,76196,Tarrant,48439,32.75582,-97.33673,0,0,5,0,1/27/2021
1705,state,Wisconsin,TAYCHEEDAH CORRECTIONAL INSTITUTION,751 County Rd K,Fond Du Lac,54936,Fond Du Lac,55039,43.79784872,-88.38573436,473,85,1,0,1/27/2021
,,Florida,TAYLOR CI,8501 HAMPTON SPRINGS ROAD,Perry,32348,Taylor,12123,,,710,42,0,0,12/16/2020
490,state,Illinois,TAYLORVILLE CORRECTIONAL CENTER,1144 Illinois Route 29,Taylorville,62568,Christian,17021,39.51525785,-89.2264661,454,98,0,0,1/27/2021
400,state,Georgia,TELFAIR STATE PRISON,210 Longbridge Road,Helena,31037,Telfair,13271,32.08798443,-82.90954913,77,19,6,0,1/27/2021
1460,state,Texas,TELFORD UNIT,3899 State Hwy 98,New Boston,75570,Bowie,48037,33.42068417,-94.47356067,257,127,0,0,1/27/2021
162,federal,California,TERMINAL ISLAND FEDERAL CORRECTIONAL INSTITUTION,1299 Seaside Avenue,San Pedro,90731,Los Angeles,6037,33.726491,-118.2670631,464,0,10,0,1/27/2021
521,federal,Indiana,TERRE HAUTE FEDERAL CORRECTIONAL INSTITUTION,4200 Bureau Rd N,Terre Haute,47802,Vigo,18167,,,510,0,3,0,1/27/2021
522,federal,Indiana,TERRE HAUTE UNITED STATES PENITENTIARY,4700 Bureau Rd S,Terre Haute,47802,Vigo,18167,39.40758139,-87.45452498,690,0,2,0,1/27/2021
401,state,Georgia,TERRELL COUNTY CORRECTIONAL INSTITUTION,3110 Albany Highway,Dawson,39842,Terrell,13273,31.7420575,-84.41413376,0,0,0,0,1/27/2021
1461,state,Texas,TERRELL UNIT,1300 Fm 655,Rosharon,77583,Brazoria,48039,29.29922211,-95.53861964,494,91,0,0,1/27/2021
1462,federal,Texas,TEXARKANA FEDERAL CORRECTIONAL INSTITUTION,4001 Leopard Dr,Texarkana,75501,Bowie,48037,33.3770826,-94.08842458,634,0,1,0,1/27/2021
868,state,New Jersey,THE HARBOR HOUSE,300 Frelinghuysen Avenue,Newark,7114,Essex,34013,,,9,0,0,0,1/27/2021
1058,federal,Not Available,THE KINTOCK GROUP,,,,,,,,19,0,0,0,1/27/2021
1972,federal,Pennsylvania,THE KINTOCK GROUP PHILADELPHIA,301 E Erie Ave,Philadelphia,19134,Philadelphia,42101,40.0073596,-75.1249583,19,0,0,0,1/27/2021
1971,federal,New Jersey,THE KINTOCK GROUP RRC BRIDGETON,4 South Industrial Blvd.,Bridgeton,8302,Cumberland,34011,39.410655,-75.2153652,2,0,0,0,1/27/2021
1706,state,Wisconsin,THOMPSON CORRECTIONAL CENTER,434 State Farm Rd,Deerfield,53531,Dane,55025,43.02440866,-89.04490431,35,8,0,0,1/27/2021
491,federal,Illinois,THOMSON UNITED STATES PENITENTIARY,1100 One Mile Road,Thomson,61285,Carroll,17015,41.97296619,-90.10929881,483,0,0,0,1/27/2021
1465,federal,Texas,THREE RIVERS FEDERAL CORRECTIONAL INSTITUTION,1700 TX-72,Three Rivers,78071,Live Oak,48297,,,308,0,0,0,1/27/2021
688,state,Michigan,THUMB CORRECTIONAL FACILITY,3225 John Conley Dr,Lapeer,48446,Lapeer,26087,43.03511898,-83.34837185,518,67,8,0,1/27/2021
1658,state,West Virginia,TIGER MORTON JUVENILE CENTER,60 Manfred Holland Way,Dunbar,25064,Kanawha,54039,38.37463408,-81.7599464,0,0,0,0,1/27/2021
768,state,Missouri,TIPTON CORRECTIONAL CENTER,619 N Osage Ave,Tipton,65081,Moniteau,29135,38.66756285,-92.78007292,0,0,0,0,1/27/2021
710,state,Minnesota,TOGO CORRECTIONAL FACILITY,62741 County Road 551,Togo,55723,Itasca,27061,47.7846388,-93.23946361,8,4,0,0,1/27/2021
1094,state,Ohio,TOLEDO CORRECTIONAL INSTITUTION,2001 E Central Ave,Toledo,43608,Lucas,39095,41.68081999,-83.51018043,123,198,0,0,1/27/2021
1899,county,Texas,TOM GREEN COUNTY JAIL,122 W Harris,San Angelo,76903,Tom Green,48451,31.46354435,-100.4400053,0,0,0,0,1/27/2021
