date,county,fips,Staff Confirmed Cases,Patients Confirmed Cases,Staff Deaths,Patients Deaths,state,state2
2020-08-19,Colusa,11,40,29,0,1,California,CA
2020-08-19,Contra Costa,13,252,407,4,51,California,CA
2020-08-19,El Dorado,17,4,1,0,0,California,CA
2020-08-19,Fresno,19,374,403,3,55,California,CA
2020-08-19,Glenn,21,1,0,0,0,California,CA
2020-08-19,Humboldt,23,3,2,1,2,California,CA
2020-08-19,Imperial,25,99,136,1,19,California,CA
2020-08-19,Inyo,27,16,53,0,1,California,CA
2020-08-19,Kern,29,403,424,0,29,California,CA
2020-08-19,Kings,31,77,90,0,23,California,CA
2020-08-19,Lake,33,1,0,0,0,California,CA
2020-08-19,Los Angeles,37,6973,10824,58,1642,California,CA
2020-08-19,Madera,39,79,144,0,19,California,CA
2020-08-19,Marin,41,141,217,1,23,California,CA
2020-08-19,Mendocino,45,3,25,1,2,California,CA
2020-08-19,Merced,47,42,77,1,2,California,CA
2020-08-19,Monterey,53,85,39,0,3,California,CA
2020-08-19,Napa,55,22,49,1,12,California,CA
2020-08-19,Nevada,57,4,2,0,0,California,CA
2020-08-19,Orange,59,1410,1921,9,245,California,CA
2020-08-19,Placer,61,11,25,0,5,California,CA
2020-08-19,Plumas,63,1,0,0,0,California,CA
2020-08-19,Riverside,65,1063,1582,6,137,California,CA
2020-08-19,Sacramento,67,352,471,2,32,California,CA
2020-08-19,San Benito,69,2,1,1,2,California,CA
2020-08-19,San Bernardino,71,1038,1762,9,143,California,CA
2020-08-19,San Diego,73,687,1052,6,123,California,CA
2020-08-19,San Francisco,75,155,162,1,16,California,CA
2020-08-19,San Joaquin,77,563,744,2,49,California,CA
2020-08-19,San Luis Obispo,79,28,29,0,4,California,CA
2020-08-19,San Mateo,81,153,295,4,45,California,CA
2020-08-19,Santa Barbara,83,96,128,1,10,California,CA
2020-08-19,Santa Clara,85,367,427,2,32,California,CA
2020-08-19,Santa Cruz,87,8,5,0,0,California,CA
2020-08-19,Shasta,89,6,4,0,1,California,CA
2020-08-19,Solano,95,42,117,0,11,California,CA
2020-08-19,Sonoma,97,167,319,1,9,California,CA
2020-08-19,Stanislaus,99,364,598,1,55,California,CA
2020-08-19,Sutter,101,17,3,0,0,California,CA
2020-08-19,Trinity,105,1,0,0,0,California,CA
2020-08-19,Tulare,107,352,557,1,86,California,CA
2020-08-19,Tuolumne,109,2,0,0,0,California,CA
2020-08-19,Ventura,111,246,171,0,10,California,CA
2020-08-19,Yolo,113,56,54,1,16,California,CA
2020-08-19,Yuba,115,1,0,0,0,California,CA
2020-08-20,Alameda,1,540,866,5,56,California,CA
2020-08-20,Amador,5,23,52,0,16,California,CA
2020-08-20,Butte,7,48,85,1,4,California,CA
2020-08-20,Calaveras,9,1,1,0,1,California,CA
2020-08-20,Colusa,11,40,30,0,1,California,CA
2020-08-20,Contra Costa,13,252,411,4,51,California,CA
2020-08-20,El Dorado,17,4,1,0,0,California,CA
2020-08-20,Fresno,19,380,427,3,55,California,CA
2020-08-20,Glenn,21,1,0,0,0,California,CA
2020-08-20,Humboldt,23,3,2,1,2,California,CA
2020-08-20,Imperial,25,99,136,1,19,California,CA
2020-08-20,Inyo,27,16,53,0,1,California,CA
2020-08-20,Kern,29,413,447,0,29,California,CA
2020-08-20,Kings,31,77,90,0,23,California,CA
2020-08-20,Lake,33,1,0,0,0,California,CA
2020-08-20,Los Angeles,37,7000,10885,58,1656,California,CA
2020-08-20,Madera,39,86,144,0,19,California,CA
2020-08-20,Marin,41,142,220,1,23,California,CA
2020-08-20,Mendocino,45,3,25,1,2,California,CA
2020-08-20,Merced,47,42,77,1,2,California,CA
2020-08-20,Monterey,53,85,39,0,3,California,CA
2020-08-20,Napa,55,22,49,1,12,California,CA
2020-08-20,Nevada,57,4,2,0,0,California,CA
2020-08-20,Orange,59,1418,1936,9,249,California,CA
2020-08-20,Placer,61,11,25,0,5,California,CA
2020-08-20,Plumas,63,1,0,0,0,California,CA
2020-08-20,Riverside,65,1065,1606,6,137,California,CA
2020-08-20,Sacramento,67,361,487,2,32,California,CA
2020-08-20,San Benito,69,2,1,1,2,California,CA
2020-08-20,San Bernardino,71,1040,1782,9,143,California,CA
2020-08-20,San Diego,73,687,1053,6,124,California,CA
2020-08-20,San Francisco,75,155,162,1,16,California,CA
2020-08-20,San Joaquin,77,572,770,2,59,California,CA
2020-08-20,San Luis Obispo,79,28,29,0,4,California,CA
2020-08-20,San Mateo,81,153,295,4,45,California,CA
2020-08-20,Santa Barbara,83,106,128,1,10,California,CA
2020-08-20,Santa Clara,85,369,436,2,32,California,CA
2020-08-20,Santa Cruz,87,8,5,0,0,California,CA
2020-08-20,Shasta,89,6,4,0,1,California,CA
2020-08-20,Siskiyou,93,1,0,0,0,California,CA
2020-08-20,Solano,95,42,117,0,11,California,CA
2020-08-20,Sonoma,97,168,319,1,9,California,CA
2020-08-20,Stanislaus,99,369,617,1,56,California,CA
2020-08-20,Sutter,101,17,3,0,0,California,CA
2020-08-20,Trinity,105,1,0,0,0,California,CA
2020-08-20,Tulare,107,355,568,1,87,California,CA
2020-08-20,Tuolumne,109,2,0,0,0,California,CA
2020-08-20,Ventura,111,248,176,0,10,California,CA
2020-08-20,Yolo,113,56,54,1,16,California,CA
2020-08-20,Yuba,115,1,0,0,0,California,CA
2020-08-21,Alameda,1,547,877,5,56,California,CA
2020-08-21,Amador,5,23,52,0,16,California,CA
2020-08-21,Butte,7,48,87,1,6,California,CA
2020-08-21,Calaveras,9,1,1,0,1,California,CA
2020-08-21,Colusa,11,40,30,0,1,California,CA
2020-08-21,Contra Costa,13,252,411,4,51,California,CA
2020-08-21,El Dorado,17,4,1,0,0,California,CA
2020-08-21,Fresno,19,382,432,3,55,California,CA
2020-08-21,Glenn,21,1,0,0,0,California,CA
2020-08-21,Humboldt,23,3,2,1,2,California,CA
2020-08-21,Imperial,25,99,136,1,19,California,CA
2020-08-21,Inyo,27,17,53,0,1,California,CA
2020-08-21,Kern,29,416,447,0,29,California,CA
2020-08-21,Kings,31,77,90,0,23,California,CA
2020-08-21,Lake,33,1,0,0,0,California,CA
2020-08-21,Los Angeles,37,7059,10916,58,1659,California,CA
2020-08-21,Madera,39,87,146,0,19,California,CA
2020-08-21,Marin,41,142,220,1,23,California,CA
2020-08-21,Mendocino,45,3,25,1,2,California,CA
2020-08-21,Merced,47,44,77,1,2,California,CA
2020-08-21,Monterey,53,87,39,0,3,California,CA
2020-08-21,Napa,55,22,49,1,12,California,CA
2020-08-21,Nevada,57,4,13,0,1,California,CA
2020-08-21,Orange,59,1466,1965,10,249,California,CA
2020-08-21,Placer,61,11,25,0,5,California,CA
2020-08-21,Plumas,63,1,0,0,0,California,CA
2020-08-21,Riverside,65,1081,1607,6,138,California,CA
2020-08-21,Sacramento,67,363,493,2,33,California,CA
2020-08-21,San Benito,69,2,1,1,2,California,CA
2020-08-21,San Bernardino,71,1062,1811,9,144,California,CA
2020-08-21,San Diego,73,690,1053,6,124,California,CA
2020-08-21,San Francisco,75,156,162,1,16,California,CA
2020-08-21,San Joaquin,77,588,773,2,59,California,CA
2020-08-21,San Luis Obispo,79,29,29,0,4,California,CA
2020-08-21,San Mateo,81,153,295,4,45,California,CA
2020-08-21,Santa Barbara,83,106,128,1,10,California,CA
2020-08-21,Santa Clara,85,373,439,2,32,California,CA
2020-08-21,Santa Cruz,87,8,5,0,0,California,CA
2020-08-21,Shasta,89,6,4,0,1,California,CA
2020-08-21,Siskiyou,93,1,0,0,0,California,CA
2020-08-21,Solano,95,42,117,0,11,California,CA
2020-08-21,Sonoma,97,185,324,1,10,California,CA
2020-08-21,Stanislaus,99,377,631,1,56,California,CA
2020-08-21,Sutter,101,17,3,0,0,California,CA
2020-08-21,Trinity,105,1,0,0,0,California,CA
2020-08-21,Tulare,107,355,568,1,87,California,CA
2020-08-21,Tuolumne,109,2,0,0,0,California,CA
2020-08-21,Ventura,111,253,191,0,11,California,CA
2020-08-21,Yolo,113,57,55,1,16,California,CA
2020-08-21,Yuba,115,1,0,0,0,California,CA
2020-08-22,Alameda,1,566,880,5,58,California,CA
2020-08-22,Amador,5,23,52,0,16,California,CA
2020-08-22,Butte,7,50,93,1,6,California,CA
2020-08-22,Calaveras,9,1,1,0,1,California,CA
2020-08-22,Colusa,11,40,30,0,1,California,CA
2020-08-22,Contra Costa,13,254,412,4,51,California,CA
2020-08-22,El Dorado,17,4,1,0,0,California,CA
2020-08-22,Fresno,19,394,438,3,55,California,CA
2020-08-22,Glenn,21,1,0,0,0,California,CA
2020-08-22,Humboldt,23,3,2,1,2,California,CA
2020-08-22,Imperial,25,100,136,1,19,California,CA
2020-08-22,Inyo,27,17,53,0,1,California,CA
2020-08-22,Kern,29,418,447,0,30,California,CA
2020-08-22,Kings,31,77,90,0,23,California,CA
2020-08-22,Lake,33,1,0,0,0,California,CA
2020-08-22,Los Angeles,37,7094,10939,57,1660,California,CA
2020-08-22,Madera,39,92,158,0,20,California,CA
2020-08-22,Marin,41,142,221,1,23,California,CA
2020-08-22,Mendocino,45,3,25,1,2,California,CA
2020-08-22,Merced,47,45,83,1,2,California,CA
2020-08-22,Monterey,53,87,39,0,3,California,CA
2020-08-22,Napa,55,23,49,1,12,California,CA
2020-08-22,Nevada,57,4,13,0,1,California,CA
2020-08-22,Orange,59,1475,1980,10,251,California,CA
2020-08-22,Placer,61,11,25,0,5,California,CA
2020-08-22,Plumas,63,1,0,0,0,California,CA
2020-08-22,Riverside,65,1092,1608,6,138,California,CA
2020-08-22,Sacramento,67,366,498,2,34,California,CA
2020-08-22,San Benito,69,2,1,1,2,California,CA
2020-08-22,San Bernardino,71,1064,1813,9,144,California,CA
2020-08-22,San Diego,73,715,1080,6,124,California,CA
2020-08-22,San Francisco,75,156,164,1,16,California,CA
2020-08-22,San Joaquin,77,589,777,2,60,California,CA
2020-08-22,San Luis Obispo,79,29,29,0,4,California,CA
2020-08-22,San Mateo,81,153,295,4,45,California,CA
2020-08-22,Santa Barbara,83,106,128,1,10,California,CA
2020-08-22,Santa Clara,85,379,442,2,33,California,CA
2020-08-22,Santa Cruz,87,8,5,0,0,California,CA
2020-08-22,Shasta,89,7,4,0,1,California,CA
2020-08-22,Siskiyou,93,1,0,0,0,California,CA
2020-08-22,Solano,95,42,117,0,11,California,CA
2020-08-22,Sonoma,97,190,331,1,10,California,CA
2020-08-22,Stanislaus,99,381,645,1,56,California,CA
2020-08-22,Sutter,101,17,3,0,0,California,CA
2020-08-22,Trinity,105,1,0,0,0,California,CA
2020-08-22,Tulare,107,355,568,1,87,California,CA
2020-08-22,Tuolumne,109,2,0,0,0,California,CA
2020-08-22,Ventura,111,268,197,0,11,California,CA
2020-08-22,Yolo,113,58,55,1,17,California,CA
2020-08-22,Yuba,115,1,0,0,0,California,CA
2020-08-23,Alameda,1,569,885,5,58,California,CA
2020-08-23,Amador,5,23,52,0,16,California,CA
2020-08-23,Butte,7,50,93,1,6,California,CA
2020-08-23,Calaveras,9,1,1,0,1,California,CA
2020-08-23,Colusa,11,40,30,0,1,California,CA
2020-08-23,Contra Costa,13,254,414,4,51,California,CA
2020-08-23,El Dorado,17,4,1,0,0,California,CA
2020-08-23,Fresno,19,394,439,3,55,California,CA
2020-08-23,Glenn,21,1,0,0,0,California,CA
2020-08-23,Humboldt,23,4,2,1,2,California,CA
2020-08-23,Imperial,25,101,136,1,19,California,CA
2020-08-23,Inyo,27,18,53,0,1,California,CA
2020-08-23,Kern,29,418,457,0,30,California,CA
2020-08-23,Kings,31,77,90,0,23,California,CA
2020-08-23,Lake,33,1,0,0,0,California,CA
2020-08-23,Los Angeles,37,7110,10968,58,1662,California,CA
2020-08-23,Madera,39,92,169,0,20,California,CA
2020-08-23,Marin,41,152,222,1,23,California,CA
2020-08-23,Mendocino,45,3,25,1,2,California,CA
2020-08-23,Merced,47,45,83,1,2,California,CA
2020-08-23,Monterey,53,88,39,0,3,California,CA
2020-08-23,Napa,55,23,50,1,12,California,CA
2020-08-23,Nevada,57,4,13,0,1,California,CA
2020-08-23,Orange,59,1483,1991,9,251,California,CA
2020-08-23,Placer,61,11,25,0,5,California,CA
2020-08-23,Plumas,63,1,0,0,0,California,CA
2020-08-23,Riverside,65,1097,1615,6,138,California,CA
2020-08-23,Sacramento,67,385,510,2,34,California,CA
2020-08-23,San Benito,69,2,1,1,2,California,CA
2020-08-23,San Bernardino,71,1067,1813,9,145,California,CA
2020-08-23,San Diego,73,718,1086,6,125,California,CA
2020-08-23,San Francisco,75,156,164,1,16,California,CA
2020-08-23,San Joaquin,77,586,813,2,60,California,CA
2020-08-23,San Luis Obispo,79,29,29,0,4,California,CA
2020-08-23,San Mateo,81,153,295,4,45,California,CA
2020-08-23,Santa Barbara,83,106,128,1,10,California,CA
2020-08-23,Santa Clara,85,383,443,2,33,California,CA
2020-08-23,Santa Cruz,87,8,5,0,0,California,CA
2020-08-23,Shasta,89,7,5,0,1,California,CA
2020-08-23,Siskiyou,93,1,0,0,0,California,CA
2020-08-23,Solano,95,42,117,0,11,California,CA
2020-08-23,Sonoma,97,190,337,1,10,California,CA
2020-08-23,Stanislaus,99,393,660,1,56,California,CA
2020-08-23,Sutter,101,17,3,0,0,California,CA
2020-08-23,Trinity,105,1,0,0,0,California,CA
2020-08-23,Tulare,107,355,570,1,88,California,CA
2020-08-23,Tuolumne,109,2,0,0,0,California,CA
2020-08-23,Ventura,111,269,197,0,11,California,CA
2020-08-23,Yolo,113,58,55,1,18,California,CA
2020-08-23,Yuba,115,1,0,0,0,California,CA
2020-08-24,Alameda,1,570,886,5,58,California,CA
2020-08-24,Amador,5,23,52,0,16,California,CA
2020-08-24,Butte,7,60,94,1,6,California,CA
2020-08-24,Calaveras,9,1,1,0,1,California,CA
2020-08-24,Colusa,11,40,30,0,1,California,CA
2020-08-24,Contra Costa,13,255,414,4,51,California,CA
2020-08-24,El Dorado,17,4,1,0,0,California,CA
2020-08-24,Fresno,19,396,439,3,55,California,CA
2020-08-24,Glenn,21,1,0,0,0,California,CA
2020-08-24,Humboldt,23,4,2,1,2,California,CA
2020-08-24,Imperial,25,101,136,1,19,California,CA
2020-08-24,Inyo,27,18,53,0,1,California,CA
2020-08-24,Kern,29,418,457,0,30,California,CA
2020-08-24,Kings,31,77,90,0,23,California,CA
2020-08-24,Lake,33,1,0,0,0,California,CA
2020-08-24,Los Angeles,37,7130,10991,58,1667,California,CA
2020-08-24,Madera,39,92,176,0,20,California,CA
2020-08-24,Marin,41,152,222,1,23,California,CA
2020-08-24,Mendocino,45,3,26,1,2,California,CA
2020-08-24,Merced,47,45,83,1,2,California,CA
2020-08-24,Monterey,53,88,39,0,3,California,CA
2020-08-24,Napa,55,23,50,1,12,California,CA
2020-08-24,Nevada,57,4,13,0,1,California,CA
2020-08-24,Orange,59,1494,2004,9,251,California,CA
2020-08-24,Placer,61,11,25,0,5,California,CA
2020-08-24,Plumas,63,1,0,0,0,California,CA
2020-08-24,Riverside,65,1101,1618,6,139,California,CA
2020-08-24,Sacramento,67,385,510,2,35,California,CA
2020-08-24,San Benito,69,2,1,1,2,California,CA
2020-08-24,San Bernardino,71,1073,1819,9,145,California,CA
2020-08-24,San Diego,73,721,1086,6,125,California,CA
2020-08-24,San Francisco,75,156,164,1,16,California,CA
2020-08-24,San Joaquin,77,602,828,2,60,California,CA
2020-08-24,San Luis Obispo,79,29,29,0,4,California,CA
2020-08-24,San Mateo,81,153,295,4,45,California,CA
2020-08-24,Santa Barbara,83,106,128,1,10,California,CA
2020-08-24,Santa Clara,85,384,444,2,33,California,CA
2020-08-24,Santa Cruz,87,8,5,0,0,California,CA
2020-08-24,Shasta,89,7,5,0,1,California,CA
2020-08-24,Siskiyou,93,1,0,0,0,California,CA
2020-08-24,Solano,95,42,117,0,11,California,CA
2020-08-24,Sonoma,97,192,340,1,11,California,CA
2020-08-24,Stanislaus,99,397,665,1,56,California,CA
2020-08-24,Sutter,101,17,3,0,0,California,CA
2020-08-24,Trinity,105,1,0,0,0,California,CA
2020-08-24,Tulare,107,355,570,1,89,California,CA
2020-08-24,Tuolumne,109,2,0,0,0,California,CA
2020-08-24,Ventura,111,269,201,0,11,California,CA
2020-08-24,Yolo,113,59,55,1,18,California,CA
2020-08-24,Yuba,115,1,0,0,0,California,CA
2020-08-25,Alameda,1,570,887,6,58,California,CA
2020-08-25,Amador,5,23,52,0,16,California,CA
2020-08-25,Butte,7,62,105,1,6,California,CA
2020-08-25,Calaveras,9,1,1,0,1,California,CA
2020-08-25,Colusa,11,41,30,0,1,California,CA
2020-08-25,Contra Costa,13,256,414,4,51,California,CA
2020-08-25,El Dorado,17,4,1,0,0,California,CA
2020-08-25,Fresno,19,397,449,4,55,California,CA
2020-08-25,Glenn,21,1,0,0,0,California,CA
2020-08-25,Humboldt,23,4,2,1,2,California,CA
2020-08-25,Imperial,25,101,140,1,19,California,CA
2020-08-25,Inyo,27,19,54,0,1,California,CA
2020-08-25,Kern,29,423,457,0,30,California,CA
2020-08-25,Kings,31,77,90,0,23,California,CA
2020-08-25,Lake,33,1,0,0,0,California,CA
2020-08-25,Los Angeles,37,7155,11007,58,1669,California,CA
2020-08-25,Madera,39,92,175,0,20,California,CA
2020-08-25,Marin,41,153,222,1,23,California,CA
2020-08-25,Mendocino,45,3,26,1,2,California,CA
2020-08-25,Merced,47,47,83,1,2,California,CA
2020-08-25,Monterey,53,88,39,0,3,California,CA
2020-08-25,Napa,55,23,50,1,12,California,CA
2020-08-25,Nevada,57,4,13,0,1,California,CA
2020-08-25,Orange,59,1493,2007,9,256,California,CA
2020-08-25,Placer,61,11,25,0,5,California,CA
2020-08-25,Plumas,63,1,0,0,0,California,CA
2020-08-25,Riverside,65,1112,1631,7,139,California,CA
2020-08-25,Sacramento,67,388,516,2,35,California,CA
2020-08-25,San Benito,69,2,1,1,2,California,CA
2020-08-25,San Bernardino,71,1076,1819,9,145,California,CA
2020-08-25,San Diego,73,723,1088,6,125,California,CA
2020-08-25,San Francisco,75,157,165,1,17,California,CA
2020-08-25,San Joaquin,77,592,843,2,60,California,CA
2020-08-25,San Luis Obispo,79,29,29,0,4,California,CA
2020-08-25,San Mateo,81,154,295,4,45,California,CA
2020-08-25,Santa Barbara,83,107,129,1,10,California,CA
2020-08-25,Santa Clara,85,385,444,2,33,California,CA
2020-08-25,Santa Cruz,87,8,5,0,0,California,CA
2020-08-25,Shasta,89,7,5,0,1,California,CA
2020-08-25,Siskiyou,93,1,0,0,0,California,CA
2020-08-25,Solano,95,42,117,0,11,California,CA
2020-08-25,Sonoma,97,193,340,1,12,California,CA
2020-08-25,Stanislaus,99,398,679,1,56,California,CA
2020-08-25,Sutter,101,17,3,0,0,California,CA
2020-08-25,Trinity,105,1,0,0,0,California,CA
2020-08-25,Tulare,107,355,570,1,89,California,CA
2020-08-25,Tuolumne,109,2,0,0,0,California,CA
2020-08-25,Ventura,111,269,215,0,12,California,CA
2020-08-25,Yolo,113,59,55,1,18,California,CA
2020-08-25,Yuba,115,1,0,0,0,California,CA
2020-08-26,Alameda,1,582,916,6,58,California,CA
2020-08-26,Amador,5,23,52,0,16,California,CA
2020-08-26,Butte,7,64,110,1,6,California,CA
2020-08-26,Calaveras,9,1,1,0,1,California,CA
2020-08-26,Colusa,11,41,30,0,1,California,CA
2020-08-26,Contra Costa,13,257,414,4,51,California,CA
2020-08-26,El Dorado,17,4,1,0,0,California,CA
2020-08-26,Fresno,19,400,449,4,55,California,CA
2020-08-26,Glenn,21,1,0,0,0,California,CA
2020-08-26,Humboldt,23,4,2,1,2,California,CA
2020-08-26,Imperial,25,101,144,1,19,California,CA
2020-08-26,Inyo,27,19,54,0,1,California,CA
2020-08-26,Kern,29,427,459,0,30,California,CA
2020-08-26,Kings,31,77,90,0,23,California,CA
2020-08-26,Lake,33,1,0,0,0,California,CA
2020-08-26,Los Angeles,37,7177,11057,58,1675,California,CA
2020-08-26,Madera,39,93,178,0,20,California,CA
2020-08-26,Marin,41,156,224,1,23,California,CA
2020-08-26,Mendocino,45,3,26,1,2,California,CA
2020-08-26,Merced,47,47,83,1,2,California,CA
2020-08-26,Monterey,53,88,39,0,3,California,CA
2020-08-26,Napa,55,23,50,1,12,California,CA
2020-08-26,Nevada,57,4,13,0,1,California,CA
2020-08-26,Orange,59,1522,2017,9,256,California,CA
2020-08-26,Placer,61,11,25,0,5,California,CA
2020-08-26,Plumas,63,1,0,0,0,California,CA
2020-08-26,Riverside,65,1113,1632,7,139,California,CA
2020-08-26,Sacramento,67,389,517,2,45,California,CA
2020-08-26,San Benito,69,2,1,1,2,California,CA
2020-08-26,San Bernardino,71,1081,1823,9,146,California,CA
2020-08-26,San Diego,73,726,1088,6,125,California,CA
2020-08-26,San Francisco,75,157,166,1,17,California,CA
2020-08-26,San Joaquin,77,594,844,2,60,California,CA
2020-08-26,San Luis Obispo,79,29,29,0,4,California,CA
2020-08-26,San Mateo,81,154,295,4,45,California,CA
2020-08-26,Santa Barbara,83,119,129,1,10,California,CA
2020-08-26,Santa Clara,85,385,445,2,33,California,CA
2020-08-26,Santa Cruz,87,8,5,0,0,California,CA
2020-08-26,Shasta,89,7,5,0,1,California,CA
2020-08-26,Siskiyou,93,1,0,0,0,California,CA
2020-08-26,Solano,95,42,117,0,11,California,CA
2020-08-26,Sonoma,97,194,358,1,22,California,CA
2020-08-26,Stanislaus,99,406,684,1,56,California,CA
2020-08-26,Sutter,101,17,3,0,0,California,CA
2020-08-26,Trinity,105,1,0,0,0,California,CA
2020-08-26,Tulare,107,356,570,1,89,California,CA
2020-08-26,Tuolumne,109,2,0,0,0,California,CA
2020-08-26,Ventura,111,270,215,0,12,California,CA
2020-08-26,Yolo,113,59,55,1,18,California,CA
2020-08-26,Yuba,115,1,0,0,0,California,CA
2020-08-27,Alameda,1,598,923,6,59,California,CA
2020-08-27,Amador,5,23,52,0,16,California,CA
2020-08-27,Butte,7,80,111,1,6,California,CA
2020-08-27,Calaveras,9,1,16,0,1,California,CA
2020-08-27,Colusa,11,42,30,0,1,California,CA
2020-08-27,Contra Costa,13,257,414,4,51,California,CA
2020-08-27,El Dorado,17,4,1,0,0,California,CA
2020-08-27,Fresno,19,400,454,4,55,California,CA
2020-08-27,Glenn,21,1,0,0,0,California,CA
2020-08-27,Humboldt,23,4,2,1,2,California,CA
2020-08-27,Imperial,25,101,144,1,19,California,CA
2020-08-27,Inyo,27,19,54,0,1,California,CA
2020-08-27,Kern,29,433,466,0,30,California,CA
2020-08-27,Kings,31,77,90,0,23,California,CA
2020-08-27,Lake,33,1,0,0,0,California,CA
2020-08-27,Los Angeles,37,7233,11082,57,1681,California,CA
2020-08-27,Madera,39,103,182,0,20,California,CA
2020-08-27,Marin,41,156,260,1,23,California,CA
2020-08-27,Mendocino,45,3,26,1,2,California,CA
2020-08-27,Merced,47,47,83,1,2,California,CA
2020-08-27,Monterey,53,88,39,0,3,California,CA
2020-08-27,Napa,55,23,50,1,12,California,CA
2020-08-27,Nevada,57,4,13,0,1,California,CA
2020-08-27,Orange,59,1545,2019,9,259,California,CA
2020-08-27,Placer,61,11,25,0,5,California,CA
2020-08-27,Plumas,63,1,0,0,0,California,CA
2020-08-27,Riverside,65,1117,1635,7,139,California,CA
2020-08-27,Sacramento,67,392,520,2,45,California,CA
2020-08-27,San Benito,69,2,1,1,2,California,CA
2020-08-27,San Bernardino,71,1081,1827,9,146,California,CA
2020-08-27,San Diego,73,732,1090,6,127,California,CA
2020-08-27,San Francisco,75,157,166,1,17,California,CA
2020-08-27,San Joaquin,77,611,873,2,61,California,CA
2020-08-27,San Luis Obispo,79,29,29,0,4,California,CA
2020-08-27,San Mateo,81,154,295,4,45,California,CA
2020-08-27,Santa Barbara,83,119,129,1,10,California,CA
2020-08-27,Santa Clara,85,386,445,2,33,California,CA
2020-08-27,Santa Cruz,87,8,5,0,0,California,CA
2020-08-27,Shasta,89,7,5,0,1,California,CA
